exchange,id,data_start
BINANCE,BINANCE_SPOT_RCN_ETH,2017-11-08
BINANCE,BINANCE_SPOT_MTH_ETH,2017-10-13
BINANCE,BINANCE_SPOT_PPT_ETH,2017-12-01
BINANCE,BINANCE_SPOT_DLT_ETH,2017-11-10
BINANCE,BINANCE_SPOT_GTO_USDT,2019-07-01
BINANCE,BINANCE_SPOT_BTS_ETH,2017-11-21
BINANCE,BINANCE_SPOT_DOGE_USDT,2019-07-05
BINANCE,BINANCE_SPOT_DOGE_BTC,2019-07-05
BINANCE,BINANCE_SPOT_SNM_ETH,2017-09-27
BINANCE,BINANCE_SPOT_LSK_BNB,2017-11-22
BINANCE,BINANCE_SPOT_GTO_BNB,2017-12-18
BINANCE,BINANCE_SPOT_DUSK_BTC,2019-07-22
BINANCE,BINANCE_SPOT_DUSK_USDT,2019-07-22
BINANCE,BINANCE_SPOT_ANKR_BTC,2019-07-23
BINANCE,BINANCE_SPOT_ANKR_BNB,2019-07-23
BINANCE,BINANCE_SPOT_ANKR_USDT,2019-07-23
BINANCE,BINANCE_SPOT_RDN_BNB,2017-11-09
BINANCE,BINANCE_SPOT_WIN_USDT,2019-07-31
BINANCE,BINANCE_SPOT_WIN_BNB,2019-07-31
BINANCE,BINANCE_SPOT_WIN_USDC,2019-07-31
BINANCE,BINANCE_SPOT_BCPT_BNB,2017-11-14
BINANCE,BINANCE_SPOT_WABI_ETH,2017-12-12
BINANCE,BINANCE_SPOT_NULS_BNB,2017-11-08
BINANCE,BINANCE_SPOT_HMCN_BTC,2018-08-20
BINANCE,BINANCE_SPOT_RCN_BNB,2017-11-08
BINANCE,BINANCE_SPOT_COS_BNB,2019-08-02
BINANCE,BINANCE_SPOT_COS_BTC,2019-08-02
BINANCE,BINANCE_SPOT_COS_USDT,2019-08-02
BINANCE,BINANCE_SPOT_AMB_BNB,2017-11-10
BINANCE,BINANCE_SPOT_POE_ETH,2017-11-20
BINANCE,BINANCE_SPOT_APPC_ETH,2018-01-05
BINANCE,BINANCE_SPOT_DLT_BNB,2017-11-10
BINANCE,BINANCE_SPOT_DGD_BTC,2017-11-27
BINANCE,BINANCE_SPOT_DGD_ETH,2017-11-27
BINANCE,BINANCE_SPOT_QSP_BNB,2017-11-21
BINANCE,BINANCE_SPOT_INS_ETH,2018-01-15
BINANCE,BINANCE_SPOT_COCOS_USDT,2019-08-21
BINANCE,BINANCE_SPOT_COCOS_BNB,2019-08-21
BINANCE,BINANCE_SPOT_COMET_BNB,2017-12-05
BINANCE,BINANCE_SPOT_MTL_USDT,2019-08-23
BINANCE,BINANCE_SPOT_TOMO_USDT,2019-08-24
BINANCE,BINANCE_SPOT_TOMO_BTC,2019-08-24
BINANCE,BINANCE_SPOT_TNB_ETH,2017-12-15
BINANCE,BINANCE_SPOT_NANO_BNB,2018-02-02
BINANCE,BINANCE_SPOT_PERL_BTC,2019-08-26
BINANCE,BINANCE_SPOT_PERL_BNB,2019-08-26
BINANCE,BINANCE_SPOT_PERL_USDT,2019-08-26
BINANCE,BINANCE_SPOT_WAN_USDT,2019-08-27
BINANCE,BINANCE_SPOT_DOCK_USDT,2019-08-27
BINANCE,BINANCE_SPOT_DENT_USDT,2019-08-27
BINANCE,BINANCE_SPOT_CVC_USDT,2019-08-27
BINANCE,BINANCE_SPOT_KEY_USDT,2019-08-27
BINANCE,BINANCE_SPOT_MFT_USDT,2019-08-27
BINANCE,BINANCE_SPOT_FUN_USDT,2019-08-27
BINANCE,BINANCE_SPOT_BTG_ETH,2017-10-24
BINANCE,BINANCE_SPOT_BTT_TRX,2019-09-04
BINANCE,BINANCE_SPOT_WIN_TRX,2019-09-04
BINANCE,BINANCE_SPOT_CHZ_BNB,2019-09-06
BINANCE,BINANCE_SPOT_CHZ_USDT,2019-09-06
BINANCE,BINANCE_SPOT_CHZ_BTC,2019-09-06
BINANCE,BINANCE_SPOT_YOYOW_ETH,2017-11-02
BINANCE,BINANCE_SPOT_YOYOW_BNB,2017-11-06
BINANCE,BINANCE_SPOT_PIVX_BNB,2018-01-23
BINANCE,BINANCE_SPOT_CND_ETH,2017-12-11
BINANCE,BINANCE_SPOT_STORM_BTC,2018-03-12
BINANCE,BINANCE_SPOT_STORM_ETH,2018-03-12
BINANCE,BINANCE_SPOT_BAT_USDC,2019-05-07
BINANCE,BINANCE_SPOT_BAND_USDT,2019-09-18
BINANCE,BINANCE_SPOT_BAND_BTC,2019-09-18
BINANCE,BINANCE_SPOT_BTC_BUSD,2019-09-19
BINANCE,BINANCE_SPOT_BNB_BUSD,2019-09-19
BINANCE,BINANCE_SPOT_BUSD_USDT,2019-09-20
BINANCE,BINANCE_SPOT_BEAM_BTC,2019-09-21
BINANCE,BINANCE_SPOT_BEAM_USDT,2019-09-21
BINANCE,BINANCE_SPOT_APPC_BNB,2018-01-05
BINANCE,BINANCE_SPOT_XTZ_BTC,2019-09-24
BINANCE,BINANCE_SPOT_XTZ_BNB,2019-09-24
BINANCE,BINANCE_SPOT_XTZ_USDT,2019-09-24
BINANCE,BINANCE_SPOT_RVN_USDT,2019-09-25
BINANCE,BINANCE_SPOT_REN_USDT,2019-09-25
BINANCE,BINANCE_SPOT_HBAR_USDT,2019-09-29
BINANCE,BINANCE_SPOT_HBAR_BTC,2019-09-29
BINANCE,BINANCE_SPOT_HBAR_BNB,2019-09-29
BINANCE,BINANCE_SPOT_OST_BNB,2017-12-19
BINANCE,BINANCE_SPOT_NKN_BTC,2019-10-11
BINANCE,BINANCE_SPOT_NKN_USDT,2019-10-11
BINANCE,BINANCE_SPOT_VIBE_ETH,2018-01-10
BINANCE,BINANCE_SPOT_CND_BNB,2017-12-11
BINANCE,BINANCE_SPOT_SNGLS_ETH,2017-09-19
BINANCE,BINANCE_SPOT_POA_ETH,2018-02-28
BINANCE,BINANCE_SPOT_GRS_ETH,2018-04-04
BINANCE,BINANCE_SPOT_BCH_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_ETC_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_LINK_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_XRP_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_LTC_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_ETH_BUSD,2019-10-21
BINANCE,BINANCE_SPOT_QTUM_BNB,2018-03-19
BINANCE,BINANCE_SPOT_XEM_BNB,2018-03-20
BINANCE,BINANCE_SPOT_BTC_NGN,2019-10-24
BINANCE,BINANCE_SPOT_KAVA_BTC,2019-10-25
BINANCE,BINANCE_SPOT_KAVA_USDT,2019-10-25
BINANCE,BINANCE_SPOT_KAVA_BNB,2019-10-25
BINANCE,BINANCE_SPOT_STX_USDT,2019-10-25
BINANCE,BINANCE_SPOT_STX_BNB,2019-10-25
BINANCE,BINANCE_SPOT_STX_BTC,2019-10-25
BINANCE,BINANCE_SPOT_AE_BNB,2018-02-07
BINANCE,BINANCE_SPOT_BUSD_NGN,2019-10-24
BINANCE,BINANCE_SPOT_BNB_NGN,2019-10-24
BINANCE,BINANCE_SPOT_STORM_BNB,2018-03-12
BINANCE,BINANCE_SPOT_MCO_BNB,2017-12-25
BINANCE,BINANCE_SPOT_SYS_ETH,2018-03-28
BINANCE,BINANCE_SPOT_ALGO_TUSD,2019-06-21
BINANCE,BINANCE_SPOT_NCASH_BTC,2018-02-26
BINANCE,BINANCE_SPOT_ARPA_USDT,2019-11-06
BINANCE,BINANCE_SPOT_ARPA_BTC,2019-11-06
BINANCE,BINANCE_SPOT_ARPA_BNB,2019-11-06
BINANCE,BINANCE_SPOT_TRX_BUSD,2019-11-07
BINANCE,BINANCE_SPOT_EOS_BUSD,2019-11-07
BINANCE,BINANCE_SPOT_RLC_USDT,2019-11-14
BINANCE,BINANCE_SPOT_IOTX_USDT,2019-11-14
BINANCE,BINANCE_SPOT_VIA_ETH,2018-02-05
BINANCE,BINANCE_SPOT_XLM_BUSD,2019-11-21
BINANCE,BINANCE_SPOT_ADA_BUSD,2019-11-21
BINANCE,BINANCE_SPOT_CTXC_BTC,2019-11-22
BINANCE,BINANCE_SPOT_CTXC_USDT,2019-11-22
BINANCE,BINANCE_SPOT_VIA_BNB,2018-02-05
BINANCE,BINANCE_SPOT_XRP_RUB,2019-12-02
BINANCE,BINANCE_SPOT_ETH_RUB,2019-12-02
BINANCE,BINANCE_SPOT_BNB_RUB,2019-12-02
BINANCE,BINANCE_SPOT_BTC_RUB,2019-12-02
BINANCE,BINANCE_SPOT_TROY_BNB,2019-12-05
BINANCE,BINANCE_SPOT_TROY_USDT,2019-12-05
BINANCE,BINANCE_SPOT_VET_BUSD,2019-12-06
BINANCE,BINANCE_SPOT_QTUM_BUSD,2019-12-06
BINANCE,BINANCE_SPOT_BUSD_RUB,2019-12-06
BINANCE,BINANCE_SPOT_ADX_BNB,2017-11-29
BINANCE,BINANCE_SPOT_BAND_BNB,2019-09-18
BINANCE,BINANCE_SPOT_VITE_USDT,2019-12-13
BINANCE,BINANCE_SPOT_VITE_BTC,2019-12-13
BINANCE,BINANCE_SPOT_WPR_ETH,2018-03-29
BINANCE,BINANCE_SPOT_LOOM_BNB,2018-05-02
BINANCE,BINANCE_SPOT_SKY_ETH,2018-05-24
BINANCE,BINANCE_SPOT_AGI_ETH,2018-06-05
BINANCE,BINANCE_SPOT_FTT_BTC,2019-12-20
BINANCE,BINANCE_SPOT_FTT_BNB,2019-12-20
BINANCE,BINANCE_SPOT_FTT_USDT,2019-12-20
BINANCE,BINANCE_SPOT_BUSD_TRY,2019-12-20
BINANCE,BINANCE_SPOT_BTC_TRY,2019-12-20
BINANCE,BINANCE_SPOT_BNB_TRY,2019-12-20
BINANCE,BINANCE_SPOT_USDT_TRY,2019-12-25
BINANCE,BINANCE_SPOT_USDT_RUB,2019-12-25
BINANCE,BINANCE_SPOT_XRP_TRY,2019-12-25
BINANCE,BINANCE_SPOT_ETH_TRY,2019-12-25
BINANCE,BINANCE_SPOT_BTS_BNB,2017-11-21
BINANCE,BINANCE_SPOT_BNB_EUR,2020-01-03
BINANCE,BINANCE_SPOT_EUR_BUSD,2020-01-03
BINANCE,BINANCE_SPOT_ETH_EUR,2020-01-03
BINANCE,BINANCE_SPOT_BTC_EUR,2020-01-03
BINANCE,BINANCE_SPOT_EUR_USDT,2020-01-03
BINANCE,BINANCE_SPOT_XRP_EUR,2020-01-03
BINANCE,BINANCE_SPOT_DOCK_ETH,2018-07-30
BINANCE,BINANCE_SPOT_OGN_USDT,2020-01-09
BINANCE,BINANCE_SPOT_OGN_BNB,2020-01-09
BINANCE,BINANCE_SPOT_OGN_BTC,2020-01-09
BINANCE,BINANCE_SPOT_NXS_ETH,2018-06-06
BINANCE,BINANCE_SPOT_DREP_BTC,2020-01-16
BINANCE,BINANCE_SPOT_DREP_USDT,2020-01-16
BINANCE,BINANCE_SPOT_TCT_USDT,2020-01-21
BINANCE,BINANCE_SPOT_TCT_BTC,2020-01-21
BINANCE,BINANCE_SPOT_AGI_BNB,2018-06-05
BINANCE,BINANCE_SPOT_NAV_BNB,2017-12-27
BINANCE,BINANCE_SPOT_ZRX_BNB,2019-02-27
BINANCE,BINANCE_SPOT_WRX_BNB,2020-02-05
BINANCE,BINANCE_SPOT_WRX_USDT,2020-02-05
BINANCE,BINANCE_SPOT_WRX_BTC,2020-02-05
BINANCE,BINANCE_SPOT_FUEL_ETH,2017-11-23
BINANCE,BINANCE_SPOT_BNT_USDT,2020-02-06
BINANCE,BINANCE_SPOT_LSK_USDT,2020-02-06
BINANCE,BINANCE_SPOT_ICX_BUSD,2020-02-06
BINANCE,BINANCE_SPOT_BTS_USDT,2020-02-06
BINANCE,BINANCE_SPOT_BNT_BUSD,2020-02-06
BINANCE,BINANCE_SPOT_LTO_BTC,2020-02-07
BINANCE,BINANCE_SPOT_LTO_USDT,2020-02-07
BINANCE,BINANCE_SPOT_SKY_BNB,2018-05-24
BINANCE,BINANCE_SPOT_WAVES_BUSD,2020-02-11
BINANCE,BINANCE_SPOT_DASH_BUSD,2020-02-11
BINANCE,BINANCE_SPOT_XTZ_BUSD,2020-02-11
BINANCE,BINANCE_SPOT_ATOM_BUSD,2020-02-11
BINANCE,BINANCE_SPOT_NEO_BUSD,2020-02-11
BINANCE,BINANCE_SPOT_RVN_BUSD,2020-02-14
BINANCE,BINANCE_SPOT_ENJ_BUSD,2020-02-14
BINANCE,BINANCE_SPOT_BAT_BUSD,2020-02-14
BINANCE,BINANCE_SPOT_NANO_BUSD,2020-02-14
BINANCE,BINANCE_SPOT_ONT_BUSD,2020-02-14
BINANCE,BINANCE_SPOT_AION_USDT,2020-02-19
BINANCE,BINANCE_SPOT_NXS_BNB,2018-06-06
BINANCE,BINANCE_SPOT_MBL_BNB,2020-02-21
BINANCE,BINANCE_SPOT_MBL_USDT,2020-02-21
BINANCE,BINANCE_SPOT_COTI_BTC,2020-02-26
BINANCE,BINANCE_SPOT_COTI_USDT,2020-02-26
BINANCE,BINANCE_SPOT_COTI_BNB,2020-02-26
BINANCE,BINANCE_SPOT_ALGO_BUSD,2020-02-27
BINANCE,BINANCE_SPOT_ZEC_BUSD,2020-02-27
BINANCE,BINANCE_SPOT_TOMO_BUSD,2020-02-27
BINANCE,BINANCE_SPOT_XMR_BUSD,2020-02-27
BINANCE,BINANCE_SPOT_BTT_BUSD,2020-02-27
BINANCE,BINANCE_SPOT_KEY_BTC,2018-06-27
BINANCE,BINANCE_SPOT_ARDR_ETH,2018-07-18
BINANCE,BINANCE_SPOT_BTM_ETH,2017-08-09
BINANCE,BINANCE_SPOT_POA_BNB,2018-02-28
BINANCE,BINANCE_SPOT_LUN_ETH,2017-12-28
BINANCE,BINANCE_SPOT_HCC_BTC,2017-08-15
BINANCE,BINANCE_SPOT_MFT_BTC,2018-07-05
BINANCE,BINANCE_SPOT_HSR_BTC,2017-08-18
BINANCE,BINANCE_SPOT_HMCN_ETH,2018-08-20
BINANCE,BINANCE_SPOT_SYS_BNB,2018-03-28
BINANCE,BINANCE_SPOT_ICN_ETH,2017-08-23
BINANCE,BINANCE_SPOT_ELC_BTC,2017-08-24
BINANCE,BINANCE_SPOT_QLC_BNB,2018-04-02
BINANCE,BINANCE_SPOT_STPT_BTC,2020-03-25
BINANCE,BINANCE_SPOT_STPT_USDT,2020-03-25
BINANCE,BINANCE_SPOT_LLT_BTC,2017-08-30
BINANCE,BINANCE_SPOT_DATA_BUSD,2020-04-07
BINANCE,BINANCE_SPOT_WTC_USDT,2020-04-07
BINANCE,BINANCE_SPOT_DATA_USDT,2020-04-07
BINANCE,BINANCE_SPOT_POLY_BNB,2018-07-31
BINANCE,BINANCE_SPOT_SOL_BNB,2020-04-10
BINANCE,BINANCE_SPOT_SOL_BTC,2020-04-10
BINANCE,BINANCE_SPOT_SOL_BUSD,2020-04-10
BINANCE,BINANCE_SPOT_TROY_BTC,2019-12-05
BINANCE,BINANCE_SPOT_NAS_BNB,2018-06-28
BINANCE,BINANCE_SPOT_BNB_IDRT,2020-04-17
BINANCE,BINANCE_SPOT_USDT_IDRT,2020-04-17
BINANCE,BINANCE_SPOT_NPXS_USDT,2019-08-13
BINANCE,BINANCE_SPOT_CTSI_BNB,2020-04-23
BINANCE,BINANCE_SPOT_CTSI_USDT,2020-04-23
BINANCE,BINANCE_SPOT_CTSI_BTC,2020-04-23
BINANCE,BINANCE_SPOT_CTSI_BUSD,2020-04-23
BINANCE,BINANCE_SPOT_HIVE_BTC,2020-04-27
BINANCE,BINANCE_SPOT_HIVE_USDT,2020-04-27
BINANCE,BINANCE_SPOT_CTR_BTC,2017-09-29
BINANCE,BINANCE_SPOT_CTR_ETH,2017-09-29
BINANCE,BINANCE_SPOT_SALT_BTC,2017-09-30
BINANCE,BINANCE_SPOT_SALT_ETH,2017-09-30
BINANCE,BINANCE_SPOT_NEO_TUSD,2018-12-19
BINANCE,BINANCE_SPOT_GNT_BNB,2018-04-27
BINANCE,BINANCE_SPOT_CHR_BNB,2020-05-07
BINANCE,BINANCE_SPOT_CHR_USDT,2020-05-07
BINANCE,BINANCE_SPOT_CHR_BTC,2020-05-07
BINANCE,BINANCE_SPOT_BTCUP_USDT,2020-05-08
BINANCE,BINANCE_SPOT_SUB_BTC,2017-10-10
BINANCE,BINANCE_SPOT_SUB_ETH,2017-10-10
BINANCE,BINANCE_SPOT_NCASH_BNB,2018-02-26
BINANCE,BINANCE_SPOT_GXS_USDT,2020-05-13
BINANCE,BINANCE_SPOT_BTCDOWN_USDT,2020-05-14
BINANCE,BINANCE_SPOT_ARDR_USDT,2020-05-15
BINANCE,BINANCE_SPOT_WRX_BUSD,2020-05-22
BINANCE,BINANCE_SPOT_HBAR_BUSD,2020-05-22
BINANCE,BINANCE_SPOT_MATIC_BUSD,2020-05-22
BINANCE,BINANCE_SPOT_ZIL_BUSD,2020-05-22
BINANCE,BINANCE_SPOT_ICN_BTC,2017-10-23
BINANCE,BINANCE_SPOT_HSR_ETH,2017-10-31
BINANCE,BINANCE_SPOT_EOS_PAX,2018-11-29
BINANCE,BINANCE_SPOT_MOD_BTC,2017-11-03
BINANCE,BINANCE_SPOT_MOD_ETH,2017-11-03
BINANCE,BINANCE_SPOT_VEN_BNB,2017-11-06
BINANCE,BINANCE_SPOT_MDT_BTC,2020-06-05
BINANCE,BINANCE_SPOT_MDT_USDT,2020-06-05
BINANCE,BINANCE_SPOT_VEN_BTC,2017-11-07
BINANCE,BINANCE_SPOT_VEN_ETH,2017-11-07
BINANCE,BINANCE_SPOT_BCC_ETH,2017-11-11
BINANCE,BINANCE_SPOT_STMX_USDT,2020-06-11
BINANCE,BINANCE_SPOT_STMX_ETH,2020-06-11
BINANCE,BINANCE_SPOT_STMX_BNB,2020-06-11
BINANCE,BINANCE_SPOT_STMX_BTC,2020-06-11
BINANCE,BINANCE_SPOT_DCR_BNB,2018-10-24
BINANCE,BINANCE_SPOT_REP_USDT,2020-06-12
BINANCE,BINANCE_SPOT_KNC_BUSD,2020-06-12
BINANCE,BINANCE_SPOT_LRC_BUSD,2020-06-12
BINANCE,BINANCE_SPOT_LRC_USDT,2020-06-12
BINANCE,BINANCE_SPOT_KNC_USDT,2020-06-12
BINANCE,BINANCE_SPOT_USDC_TUSD,2019-01-08
BINANCE,BINANCE_SPOT_IQ_BNB,2020-06-18
BINANCE,BINANCE_SPOT_IQ_BUSD,2020-06-18
BINANCE,BINANCE_SPOT_BTC_GBP,2020-06-19
BINANCE,BINANCE_SPOT_GBP_BUSD,2020-06-19
BINANCE,BINANCE_SPOT_BNB_GBP,2020-06-19
BINANCE,BINANCE_SPOT_XRP_GBP,2020-06-19
BINANCE,BINANCE_SPOT_ETH_GBP,2020-06-19
BINANCE,BINANCE_SPOT_REP_BNB,2018-05-11
BINANCE,BINANCE_SPOT_PNT_BTC,2020-06-22
BINANCE,BINANCE_SPOT_PNT_USDT,2020-06-22
BINANCE,BINANCE_SPOT_DGB_BTC,2020-06-22
BINANCE,BINANCE_SPOT_DGB_BUSD,2020-06-22
BINANCE,BINANCE_SPOT_DGB_BNB,2020-06-22
BINANCE,BINANCE_SPOT_BTC_UAH,2020-06-24
BINANCE,BINANCE_SPOT_USDT_UAH,2020-06-24
BINANCE,BINANCE_SPOT_COMP_BTC,2020-06-25
BINANCE,BINANCE_SPOT_COMP_BUSD,2020-06-25
BINANCE,BINANCE_SPOT_COMP_USDT,2020-06-25
BINANCE,BINANCE_SPOT_GO_BNB,2018-09-12
BINANCE,BINANCE_SPOT_XLM_TUSD,2018-12-06
BINANCE,BINANCE_SPOT_ONE_USDC,2019-05-28
BINANCE,BINANCE_SPOT_BTT_PAX,2019-02-15
BINANCE,BINANCE_SPOT_BTC_BIDR,2020-06-30
BINANCE,BINANCE_SPOT_BUSD_BIDR,2020-06-30
BINANCE,BINANCE_SPOT_BNB_BIDR,2020-06-30
BINANCE,BINANCE_SPOT_USDT_BIDR,2020-06-30
BINANCE,BINANCE_SPOT_ETH_BIDR,2020-06-30
BINANCE,BINANCE_SPOT_REN_BNB,2018-12-06
BINANCE,BINANCE_SPOT_ZEN_USDT,2020-07-06
BINANCE,BINANCE_SPOT_SC_USDT,2020-07-06
BINANCE,BINANCE_SPOT_SXP_BNB,2020-07-07
BINANCE,BINANCE_SPOT_SXP_BTC,2020-07-07
BINANCE,BINANCE_SPOT_SXP_BUSD,2020-07-07
BINANCE,BINANCE_SPOT_CVC_BNB,2018-05-28
BINANCE,BINANCE_SPOT_USDC_PAX,2019-01-08
BINANCE,BINANCE_SPOT_SNX_BTC,2020-07-09
BINANCE,BINANCE_SPOT_SNX_BNB,2020-07-09
BINANCE,BINANCE_SPOT_SNX_USDT,2020-07-09
BINANCE,BINANCE_SPOT_SNX_BUSD,2020-07-09
BINANCE,BINANCE_SPOT_BTC_IDRT,2020-04-17
BINANCE,BINANCE_SPOT_ETHUP_USDT,2020-07-13
BINANCE,BINANCE_SPOT_ETHDOWN_USDT,2020-07-13
BINANCE,BINANCE_SPOT_LINKUP_USDT,2020-07-16
BINANCE,BINANCE_SPOT_LINKDOWN_USDT,2020-07-16
BINANCE,BINANCE_SPOT_ADAUP_USDT,2020-07-16
BINANCE,BINANCE_SPOT_ADADOWN_USDT,2020-07-16
BINANCE,BINANCE_SPOT_VTHO_USDT,2020-07-17
BINANCE,BINANCE_SPOT_VTHO_BNB,2020-07-17
BINANCE,BINANCE_SPOT_LEND_BNB,2017-12-19
BINANCE,BINANCE_SPOT_WAVES_USDC,2019-01-18
BINANCE,BINANCE_SPOT_GBP_USDT,2020-07-20
BINANCE,BINANCE_SPOT_STORJ_BUSD,2020-07-20
BINANCE,BINANCE_SPOT_SXP_USDT,2020-07-20
BINANCE,BINANCE_SPOT_DGB_USDT,2020-07-20
BINANCE,BINANCE_SPOT_TOMO_BNB,2019-08-24
BINANCE,BINANCE_SPOT_IRIS_BTC,2020-07-21
BINANCE,BINANCE_SPOT_PAX_TUSD,2019-01-08
BINANCE,BINANCE_SPOT_MKR_USDT,2020-07-23
BINANCE,BINANCE_SPOT_MKR_BUSD,2020-07-23
BINANCE,BINANCE_SPOT_MKR_BTC,2020-07-23
BINANCE,BINANCE_SPOT_RUNE_BNB,2020-07-24
BINANCE,BINANCE_SPOT_RUNE_BUSD,2020-07-24
BINANCE,BINANCE_SPOT_RUNE_BTC,2020-07-24
BINANCE,BINANCE_SPOT_WINGS_BTC,2017-12-26
BINANCE,BINANCE_SPOT_WINGS_ETH,2017-12-26
BINANCE,BINANCE_SPOT_ARDR_BNB,2018-07-18
BINANCE,BINANCE_SPOT_TRIG_BTC,2017-12-29
BINANCE,BINANCE_SPOT_TRIG_ETH,2017-12-29
BINANCE,BINANCE_SPOT_TRIG_BNB,2017-12-29
BINANCE,BINANCE_SPOT_ZRX_BUSD,2020-07-30
BINANCE,BINANCE_SPOT_MANA_BUSD,2020-07-30
BINANCE,BINANCE_SPOT_STORJ_USDT,2020-07-30
BINANCE,BINANCE_SPOT_DCR_USDT,2020-07-30
BINANCE,BINANCE_SPOT_DOGE_BUSD,2020-07-30
BINANCE,BINANCE_SPOT_FIO_BTC,2020-07-31
BINANCE,BINANCE_SPOT_FIO_BUSD,2020-07-31
BINANCE,BINANCE_SPOT_FIO_BNB,2020-07-31
BINANCE,BINANCE_SPOT_AUD_BUSD,2020-07-31
BINANCE,BINANCE_SPOT_ETH_AUD,2020-07-31
BINANCE,BINANCE_SPOT_BTC_AUD,2020-07-31
BINANCE,BINANCE_SPOT_USDS_USDT,2019-02-14
BINANCE,BINANCE_SPOT_AVA_BUSD,2020-08-05
BINANCE,BINANCE_SPOT_AVA_BTC,2020-08-05
